,Data,Vendedor,Cargo,Cliente,UF,Vendas
40373,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Oceanic Airlines,RR,1066.65
40374,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Oceanic Airlines,SC,6487.15
40375,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Oceanic Airlines,SP,8419.35
40376,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Oceanic Airlines,TO,7657.8
40377,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,AC,4950.63
40378,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,AL,8427.7
40379,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,AP,5796.84
40380,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,BA,3288.31
40381,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,CE,5956.23
40382,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,ES,7214.96
40383,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,MG,2285.24
40384,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,MT,8941.44
40385,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,PA,8641.77
40386,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,PE,1070.68
40387,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,PR,6911.01
40388,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,RO,3302.33
40389,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,SC,4899.16
40390,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,SE,5367.8
40391,2014-11-30,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,TO,6805.71
40566,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",AM,4780.48
40567,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",AP,8465.25
40568,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",BA,8968.97
40569,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",ES,4857.15
40570,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",MS,7509.22
40571,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",MT,5497.95
40572,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",PB,8751.43
40573,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RN,4065.65
40574,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RR,3470.1
40575,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RS,1601.63
40576,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",SP,7862.63
40577,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",TO,9124.01
40578,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,AC,3569.81
40579,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,AL,9008.79
40580,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,AM,9064.99
40581,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,AP,5989.9
40582,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,CE,1207.57
40583,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,GO,9076.57
40584,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,MS,4388.47
40585,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,PI,2535.15
40586,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,InGen,SE,4617.0
40587,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AL,1618.8
40588,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AM,9100.14
40589,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,CE,1163.76
40590,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,ES,7845.39
40591,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,GO,2164.76
40592,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,MA,3559.6
40593,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,MG,4707.47
40594,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PA,9812.42
40595,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PI,4439.16
40596,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,RJ,6609.42
40597,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,RO,8477.05
40598,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,RR,7514.74
40599,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SC,7857.76
40600,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SE,6177.25
40601,2014-12-01,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SP,1708.35
40782,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,AM,8827.53
40783,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,AP,7487.78
40784,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,CE,8571.45
40785,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,ES,5174.62
40786,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,GO,3141.69
40787,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,MG,9210.28
40788,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,MS,5569.37
40789,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,PE,9884.67
40790,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,PI,3958.76
40791,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,RJ,4362.23
40792,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,RN,3644.68
40793,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,RO,1739.45
40794,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,RS,3954.27
40795,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,SE,1166.59
40796,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,SP,7271.56
40797,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Clarim Diário,TO,8305.27
40798,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",AC,9264.39
40799,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",CE,1823.58
40800,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",GO,8855.49
40801,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",MS,2803.06
40802,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",MT,8859.73
40803,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",PB,4684.22
40804,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",PI,7539.67
40805,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",PR,8428.82
40806,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RN,9544.9
40807,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RO,6257.74
40808,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",RS,9642.47
40809,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",SC,3999.53
40810,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",SE,6789.01
40811,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,"Crane, Poole & Schmidt",SP,5994.38
40812,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,AC,3228.26
40813,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,AM,8406.67
40814,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,AP,8136.7
40815,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,BA,4892.29
40816,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,CE,8218.12
40817,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,ES,2066.94
40818,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,MA,6364.54
40819,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,PA,7409.95
40820,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,PB,9685.27
40821,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,PI,5201.02
40822,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,RJ,6498.58
40823,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,RN,1844.33
40824,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,RO,5346.3
40825,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,RR,7095.21
40826,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,RS,3759.98
40827,2014-12-02,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Queen Industries,TO,1592.17
40907,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AC,6149.87
40908,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AL,8475.13
40909,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AM,9204.44
40910,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AP,4300.18
40911,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,MT,5917.02
40912,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,PE,2054.29
40913,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,RJ,9539.42
40914,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,RO,9570.36
40915,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,RR,2191.07
40916,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,SC,5732.12
40917,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,SE,6794.62
40918,2014-12-03,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,TO,8085.18
41031,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,AL,5176.35
41032,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,AM,3766.9
41033,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,AP,7502.49
41034,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,MS,1870.23
41035,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,PA,1483.56
41036,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,PR,9309.22
41037,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,RN,7261.97
41038,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,RR,1782.22
41039,2014-12-04,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Union Aerospace Corporation,SP,4580.16
41413,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,AC,7115.87
41414,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,BA,2855.43
41415,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,ES,8037.77
41416,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,GO,2185.26
41417,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,MA,6270.83
41418,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,MT,7203.3
41419,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,PA,1496.13
41420,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,PE,8154.07
41421,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,PI,8748.28
41422,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,RJ,1152.54
41423,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Civil Emergency and Defense Agency,TO,3918.09
41424,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AC,2337.96
41425,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AM,3698.76
41426,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,AP,8009.8
41427,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,BA,5612.83
41428,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,CE,6910.7
41429,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,ES,7833.18
41430,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,GO,3325.9
41431,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,MG,7803.26
41432,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,MS,8545.76
41433,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,MT,3975.0
41434,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,PE,8771.91
41435,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,PI,6907.31
41436,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,PR,4333.18
41437,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,RO,4680.93
41438,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,SP,8721.27
41439,2014-12-07,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Cyberdyne Systems,TO,3107.23
41698,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,AC,2945.43
41699,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,AM,1534.33
41700,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,BA,5336.06
41701,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,CE,5331.24
41702,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,GO,9030.02
41703,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,MA,5223.61
41704,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,PA,5450.12
41705,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,PB,9522.51
41706,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,RJ,4006.19
41707,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,RN,2459.85
41708,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,RO,3235.58
41709,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,SE,1754.27
41710,2014-12-09,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,NightMare Enterprises,SP,9554.76
41891,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,ES,9226.25
41892,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,MA,4024.95
41893,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,PE,2195.13
41894,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,RR,8353.16
41895,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,SE,3745.31
41896,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,SP,7880.48
41897,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,TO,7617.24
41898,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,BA,9600.76
41899,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,ES,4986.47
41900,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,GO,6007.69
41901,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,MA,5235.87
41902,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,MG,5832.76
41903,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,PI,1055.78
41904,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,SE,7807.49
41905,2014-12-10,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Stark Industries,TO,7960.54
42175,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AC,8448.06
42176,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AL,6270.3
42177,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AM,7640.61
42178,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,AP,7038.33
42179,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,CE,5816.79
42180,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,ES,3972.81
42181,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,MA,4614.45
42182,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,MT,6963.32
42183,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PA,2730.01
42184,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PB,4235.67
42185,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PE,8672.19
42186,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,PR,5091.68
42187,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,RN,1025.06
42188,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,RO,8167.34
42189,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SC,2992.13
42190,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SE,6674.01
42191,2014-12-13,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Wolfram & Hart,SP,7248.39
42315,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,AL,2309.17
42316,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,ES,4723.91
42317,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,GO,4355.61
42318,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,MG,3033.49
42319,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,MS,6411.47
42320,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,MT,6984.95
42321,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,PB,8488.64
42322,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,PE,4379.29
42323,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,PI,7247.13
42324,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,PR,7287.68
42325,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,RJ,1928.51
42326,2014-12-14,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,LexCorp,SE,7713.87
42413,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,AC,6421.27
42414,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,AL,6415.15
42415,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,BA,3641.31
42416,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,ES,3119.54
42417,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,MA,9689.2
42418,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,MG,5145.09
42419,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,MS,8027.23
42420,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,MT,3128.05
42421,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,PB,9610.06
42422,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,PE,1318.17
42423,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,RJ,9258.93
42424,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,RO,6376.26
42425,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Grupo Capivara,SE,9186.73
42426,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,AC,4253.35
42427,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,AL,5950.69
42428,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,AM,3337.36
42429,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,AP,9280.82
42430,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,GO,6938.3
42431,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,MA,8312.34
42432,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,MG,5032.63
42433,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,MT,8245.99
42434,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,PE,4059.5
42435,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,PI,7903.12
42436,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,PR,6402.18
42437,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,RJ,8146.44
42438,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,RN,7165.74
42439,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,RR,3236.17
42440,2014-12-15,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Hanso Foundation,SE,4345.48
42735,2014-12-17,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Megacorporação,AM,7582.06
42736,2014-12-17,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Megacorporação,CE,2470.53
42737,2014-12-17,Kaique Monteiro Gonçalves,Supervisor de Vendas Jr.,Megacorporação,GO,2188.61
